Timestamp,Estado_Facial,Sentimiento_Texto,Congruencia,Texto
20:54:05,SONRIENDO,POSITIVO,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza
20:54:05,SONRIENDO,POSITIVO,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza
20:54:05,SONRIENDO,POSITIVO,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza
20:54:05,SONRIENDO,POSITIVO,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza
20:54:05,SONRIENDO,POSITIVO,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick
20:54:06,SONRIENDO,POSITIVO,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick
20:54:06,SONRIENDO,POSITIVO,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste
20:54:06,SONRIENDO,POSITIVO,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste
20:54:06,SONRIENDO,POSITIVO,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste
20:54:06,SONRIENDO,POSITIVO,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste
20:54:06,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste
20:54:06,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste
20:54:06,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste
20:54:06,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste
20:54:06,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste
20:54:06,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste
20:54:06,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste
20:54:06,NEUTRAL,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste
20:54:06,NEUTRAL,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste
20:54:07,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste
20:54:07,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste
20:54:07,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste está ahí
20:54:07,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste está ahí
20:54:07,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste está ahí
20:54:07,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste está ahí
20:54:07,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste está ahí
20:54:07,SONRIENDO,NEUTRAL,COHERENTE,lava tu rostro si por ejemplo yo digo algo feliz entonces obviamente tengo que estar feliz porque me tiene que detectar exterior siendo algo feliz y que tiene sentido pero siguió dios no hoy fue el día más triste de mi vida y de alguna manera pareciera que me dan ganas de llorar y nada tristeza actrices la tristeza tristeza trick triste triste está ahí
20:54:07,SONRIENDO,NEUTRAL,COHERENTE,triste
20:54:07,SONRIENDO,NEGATIVO,INCONGRUENTE,triste
20:54:07,SONRIENDO,NEGATIVO,INCONGRUENTE,triste
20:54:07,SONRIENDO,NEGATIVO,INCONGRUENTE,triste
20:54:08,SONRIENDO,NEGATIVO,INCONGRUENTE,triste
20:54:08,SONRIENDO,NEGATIVO,INCONGRUENTE,triste
20:54:08,SONRIENDO,NEGATIVO,INCONGRUENTE,triste
20:54:08,SONRIENDO,NEGATIVO,INCONGRUENTE,triste
20:54:08,NEUTRAL,NEGATIVO,COHERENTE,triste
20:54:08,NEUTRAL,NEGATIVO,COHERENTE,triste
20:54:08,SONRIENDO,NEGATIVO,INCONGRUENTE,triste
20:54:08,SONRIENDO,NEGATIVO,INCONGRUENTE,triste
20:54:08,SONRIENDO,NEGATIVO,INCONGRUENTE,triste
20:54:08,SONRIENDO,NEGATIVO,INCONGRUENTE,triste
20:54:08,NEUTRAL,NEGATIVO,COHERENTE,triste
20:54:08,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y
20:54:08,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y
20:54:08,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y
20:54:08,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y
20:54:09,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y
20:54:09,HABLANDO,NEGATIVO,COHERENTE,triste y
20:54:09,HABLANDO,NEGATIVO,COHERENTE,triste y
20:54:09,HABLANDO,NEGATIVO,COHERENTE,triste y
20:54:09,HABLANDO,NEGATIVO,COHERENTE,triste y ahora
20:54:09,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora
20:54:09,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay
20:54:09,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay
20:54:10,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que
20:54:10,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que
20:54:10,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que
20:54:10,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que
20:54:10,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en
20:54:10,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en
20:54:10,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en
20:54:10,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en
20:54:10,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en
20:54:11,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia con
20:54:11,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia con
20:54:11,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia con
20:54:11,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia con
20:54:11,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia con
20:54:11,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia con
20:54:11,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia con
20:54:11,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo incoherencia
20:54:11,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo incoherencia
20:54:11,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo incoherencia
20:54:11,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo incoherencia
20:54:11,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo incoherencia
20:54:11,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es una
20:54:11,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es una
20:54:12,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es una
20:54:12,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un
20:54:12,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un
20:54:12,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un
20:54:12,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un
20:54:12,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un
20:54:12,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un
20:54:12,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un
20:54:12,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entre
20:54:12,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entre
20:54:12,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entre
20:54:12,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entre
20:54:12,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:12,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:12,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:13,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:13,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:13,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:13,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:13,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:13,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:13,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:13,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:13,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:13,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:13,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:13,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:13,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:13,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:14,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya
20:54:14,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que
20:54:14,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que
20:54:14,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que
20:54:14,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste
20:54:14,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste
20:54:14,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste
20:54:14,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste
20:54:14,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste
20:54:14,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste
20:54:14,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste
20:54:14,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día
20:54:14,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día
20:54:15,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día
20:54:15,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy
20:54:15,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy
20:54:15,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy
20:54:15,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy por
20:54:15,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy por
20:54:15,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy por
20:54:15,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy por
20:54:15,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque
20:54:15,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque
20:54:15,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque
20:54:15,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque parecía
20:54:16,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque parecía
20:54:16,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque parecía
20:54:16,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera
20:54:16,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera
20:54:16,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera
20:54:16,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que
20:54:16,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que
20:54:16,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que
20:54:16,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que
20:54:16,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que
20:54:16,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que
20:54:16,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que
20:54:16,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que me dejarán
20:54:16,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que me dejarán
20:54:17,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que me dejarán
20:54:17,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que me dejarán
20:54:17,HABLANDO,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar
20:54:17,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar
20:54:17,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar
20:54:17,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar
20:54:17,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por
20:54:17,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por
20:54:17,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por
20:54:17,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por
20:54:17,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la
20:54:17,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la
20:54:17,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues
20:54:18,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues
20:54:18,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues
20:54:18,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues
20:54:18,SONRIENDO,NEGATIVO,INCONGRUENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues
20:54:18,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues
20:54:18,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues
20:54:18,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues hay
20:54:18,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues hay
20:54:18,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues hay
20:54:18,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues hay detecta como
20:54:18,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues hay detecta como
20:54:18,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues hay detecta como
20:54:18,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues hay detecta como
20:54:18,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues hay detecta como en corea
20:54:19,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues hay detecta como en corea
20:54:19,NEUTRAL,NEGATIVO,COHERENTE,triste y ahora hay alerta que negativo en coherencia es es un incoherencia entonces ya que triste fue el día de hoy porque pareciera que dejara llevar por la ya pues hay detecta como en corea
